,Name,Team,Categories,Speaker Scores
271,Liu Wanqing,XDU 1,EFL,"['76', '70', '74', '74', '72', '78', '75', '75']"
272,Kosei Masube,Kyoto 1,EFL,"['74', '74', '70', '76', '77', '76', '76', '71']"
273,Xu jiayi,SU 1,EFL,"['74', '68', '73', '75', '75', '74', '77', '78']"
274,Xie Silei,CSUST 1,EFL,"['73', '73', '75', '75', '74', '74', '74', '75']"
275,Qi Qianqian,ECNU 1,EFL,"['75', '72', '76', '74', '75', '74', '73', '74']"
276,Emily Song,SUFE 6,EFL,"['75', '70', '74', '75', '76', '75', '72', '76']"
277,Luo Xipeng,AEU 1,EFL,"['75', '70', '75', '75', '76', '74', '76', '72']"
278,Nguyễn Danh Thái Dương,NEU 2,EFL,"['75', '70', '73', '75', '74', '73', '77', '76']"
279,Yan Gao,CUMT 1,EFL,"['74', '73', '76', '71', '73', '77', '77', '72']"
280,SONG Wenjing,CAFUC 1,EFL,"['70', '74', '74', '76', '76', '75', '71', '77']"
281,Tang Manqi,SUFE 6,EFL,"['75', '70', '72', '76', '77', '75', '72', '76']"
282,Yuki Morita,Kyoto 1,EFL,"['74', '74', '70', '76', '74', '76', '78', '71']"
283,Thalia Zhang,SUFE 3,EFL,"['75', '75', '77', '74', '68', '76', '74', '74']"
284,Yujue Xie,SCAU 1,EFL,"['77', '70', '76', '75', '73', '76', '76', '70']"
285,Junyi Qian,ECUPL 1,EFL,"['74', '73', '76', '75', '75', '73', '74', '72']"
286,Li Ruyi,SYSU 1,EFL,"['74', '71', '73', '76', '76', '73', '75', '74']"
287,Liu Yanping,HNU 1,EFL,"['70', '76', '75', '73', '73', '76', '75', '74']"
288,Edward Wang,SUFE 4,EFL,"['71', '75', '73', '74', '76', '73', '75', '74']"
289,Li Mengchan,XDU 1,EFL,"['75', '70', '73', '74', '72', '76', '76', '75']"
290,Vương Quốc Dũng,NEU 2,EFL,"['75', '71', '73', '74', '74', '73', '76', '74']"
291,Wang Ying,AAU 1,EFL,"['75', '73', '73', '72', '74', '73', '77', '73']"
292,Hong Ningxin,SYSU 1,EFL,"['72', '70', '74', '75', '76', '73', '75', '75']"
293,Mao Jiayang,AEU 1,EFL,"['75', '70', '75', '74', '76', '76', '73', '71']"
294,Jiahao Wang,CUMT 1,EFL,"['73', '72', '76', '71', '73', '76', '77', '72']"
295,Chen Tianhao,USST 1,EFL,"['76', '74', '74', '72', '76', '68', '75', '75']"
296,Zhang Siqi,CFAU 1,EFL,"['75', '75', '76', '75', '65', '77', '75', '72']"
297,Yiyang Qian,SSPU 1,EFL,"['71', '65', '73', '74', '75', '79', '78', '75']"
298,Xuechun Tao,GZHU1,,"['75', '73', '71', '75', '73', '75', '74', '72']"
299,Qiu Wenwen,GZHU1,,"['75', '73', '71', '74', '73', '75', '75', '72']"
300,Huang Shuyun,GDPU 1,EFL,"['74', '74', '75', '72', '74', '75', '70', '74']"
301,Zhang Xinyi,CFAU 1,EFL,"['76', '75', '76', '74', '64', '77', '75', '71']"
302,TANG linna,IEU 1,EFL,"['75', '71', '74', '72', '72', '74', '75', '73']"
303,Yang Yi,GDPU 1,EFL,"['74', '75', '74', '73', '73', '74', '69', '74']"
304,Liang Jialing,STU 1,EFL,"['74', '73', '75', '74', '70', '74', '75', '71']"
305,Yuan Jiaming,USST 1,EFL,"['75', '74', '73', '71', '75', '68', '74', '75']"
306,Hu Yiwen,IEU 1,EFL,"['73', '72', '74', '71', '71', '74', '75', '73']"
307,Zhang Yirui,GUPSL 1,EFL,"['73', '71', '70', '74', '75', '74', '75', '70']"
308,Fu Xiaotong,WKU 1,,"['71', '74', '70', '70', '75', '75', '73', '74']"
309,Zoey Yang,LNU 1,EFL,"['73', '72', '74', '70', '69', '75', '74', '75']"
310,Xia Yin,GUPSL 1,EFL,"['73', '71', '70', '74', '74', '73', '75', '71']"
311,Coco Huang,LNU 1,EFL,"['72', '72', '74', '71', '69', '74', '75', '74']"
312,Gao Suning,WKU 1,,"['71', '73', '70', '70', '75', '75', '74', '73']"
313,HAN Liqing,HBNU 1,EFL,"['76', '70', '74', '73', '72', '68', '74', '72']"
314,He Jiayi,CUG（Wuhan） 1,EFL,"['72', '73', '73', '70', '71', '73', '73', '72']"
315,Shen Zheyu,CUG（Wuhan） 1,EFL,"['71', '73', '73', '70', '71', '72', '73', '74']"
316,WEI Li,HBNU 1,EFL,"['75', '69', '73', '73', '72', '68', '74', '72']"
317,Lanz Nathan Hernandez,UST 1,,"['76', '76', '77', '77', '78', '—', '78', '78']"
318,Kyla Velasco,UST 1,,"['77', '76', '77', '77', '79', '—', '77', '77']"
319,Aaryana Anand,GNLU 1,,"['78', '76', '75', '78', '—', '79', '77', '76']"
320,Akanksha Mishra,SXCM 1,,"['76', '76', '79', '77', '76', '77', '76', '—']"
321,Aishwarya Churamani,ASET 1,,"['—', '75', '78', '75', '76', '79', '77', '77']"
322,Maitreyi Arwari,SXCM 1,,"['76', '75', '79', '76', '76', '77', '76', '—']"
323,Akshay Akash,IIT BHU 1,,"['79', '74', '79', '76', '74', '76', '76', '—']"
324,Manda Bagas Kara,UNILA 1,EFL,"['77', '77', '76', '75', '77', '78', '73', '—']"
325,Lê Đào Minh Tâm,FUV 1,EFL,"['76', '76', '—', '76', '77', '74', '76', '74']"
326,Phan Yen Minh,FTU 1,EFL,"['76', '76', '—', '73', '76', '76', '77', '74']"
327,Ankit Kumar Pandey,IIT BHU 1,,"['78', '75', '75', '75', '73', '76', '76', '—']"
328,Ousa Cheng,RUPP 1,EFL,"['74', '76', '77', '75', '76', '73', '77', '—']"
329,Anwesha Bandyopadhyay,DOLCU 1,,"['74', '75', '76', '76', '75', '77', '73', '—']"
330,Nguyen Viet Tung,FTU 1,EFL,"['75', '74', '73', '—', '77', '76', '76', '74']"
331,RuiYang Yao,CUC 1,EFL,"['—', '77', '74', '73', '75', '76', '76', '73']"
332,Asad Ali,DOLCU 1,,"['74', '75', '75', '75', '74', '76', '73', '—']"
333,Zhang Yuhan,NENU 1,EFL,"['75', '70', '77', '75', '77', '74', '—', '74']"
334,Oliver Hu,SUFE 4,EFL,"['—', '75', '73', '75', '75', '73', '76', '74']"
335,Soumen Sarker,PUC 1,,"['72', '72', '—', '76', '74', '77', '75', '75']"
336,Shaw Han,SUFE 5,EFL,"['74', '75', '74', '74', '74', '76', '—', '73']"
337,Speaker 1,Swing 1,,"['73', '73', '75', '74', '76', '75', '—', '73']"
338,Yvonne,ZUCC 1,,"['73', '74', '78', '74', '69', '—', '71', '75']"
339,Jiang Yunjie,STU 1,EFL,"['75', '73', '74', '73', '71', '73', '—', '74']"
340,Mahatab Kabir Khandaker,NSU 1,,"['79', '77', '76', '77', '80', '78', '—', '—']"
341,Debater 1,BRAC 1,EFL,"['79', '78', '75', '78', '75', '77', '—', '—']"
342,Speaker 2,Swing 1,,"['74', '74', '76', '74', '76', '—', '—', '72']"
343,Tyler Ma,GUET 1,,"['73', '71', '73', '75', '—', '—', '71', '76']"
344,Johnson,GUET 1,,"['73', '71', '74', '75', '—', '—', '71', '74']"
345,Connie Chen,CUPB 1,EFL,"['75', '70', '73', '71', '74', '72', '—', '—']"
346,Yisoo Wan,CUPB 1,EFL,"['74', '70', '72', '70', '74', '72', '—', '—']"
347,Rr.Halimatu Hanna,UNILA 1,EFL,"['76', '77', '75', '74', '76', '—', '—', '—']"
348,Speaker 3,Swing 2,,"['78', '74', '75', '74', '76', '—', '—', '—']"
349,Jeff,MSU-GSC 1,,"['74', '74', '74', '—', '—', '—', '77', '78']"
350,Jay Parmar,YNC 2,,"['73', '77', '78', '74', '75', '—', '—', '—']"
351,Anna Nielsen,YNC 2,,"['72', '77', '78', '74', '76', '—', '—', '—']"
352,Speaker 1,swing 3,,"['—', '74', '—', '—', '77', '—', '75', '74']"
353,Hailey Zhang,SUFE 5,EFL,"['74', '75', '74', '—', '—', '76', '—', '—']"
354,Speaker 4,Swing 2,,"['—', '73', '75', '73', '76', '—', '—', '—']"
355,Aifer Imtiaz,KCWU 1,,"['72', '74', '—', '—', '75', '76', '—', '—']"
356,Nusrat Charu,SUST 2,EFL,"['76', '74', '71', '74', '—', '—', '—', '—']"
357,Chi Haoyang,AAU 1,EFL,"['76', '74', '73', '71', '—', '—', '—', '—']"
358,James Cachola,XU 1,,"['80', '80', '77', '—', '—', '—', '—', '—']"
359,Reine Madriaga,XU 1,,"['79', '80', '77', '—', '—', '—', '—', '—']"
360,Javaria Yaqub,KCWU 1,,"['—', '—', '—', '—', '75', '75', '74', '—']"
361,Speaker 2,swing 3,,"['—', '74', '—', '—', '—', '—', '75', '74']"
362,Yan Jiayi,ECUST 1,EFL,"['71', '74', '73', '—', '—', '—', '—', '—']"
363,Sun Zexi Jie,SICAU 1,EFL,"['72', '69', '74', '—', '—', '—', '—', '—']"
364,Zhang Junjia,SICAU 1,EFL,"['72', '69', '73', '—', '—', '—', '—', '—']"
365,郭龙女,WHUT 1,EFL,"['70', '70', '71', '—', '—', '—', '—', '—']"
366,Wang Huini,ECUST 1,EFL,"['67', '73', '71', '—', '—', '—', '—', '—']"
367,Yvting Wang,SSPU 1,EFL,"['71', '65', '—', '—', '—', '75', '—', '—']"
368,赵天昊,WHUT 1,,"['70', '68', '50', '—', '—', '—', '—', '—']"
369,Nahiyan Chowdhury,SUST 2,,"['76', '75', '—', '—', '—', '—', '—', '—']"
370,Sadman Mohammad Nasif,KUET 1,EFL,"['76', '—', '—', '—', '—', '—', '—', '74']"
371,Heng Sokserey,RUPP 1,EFL,"['75', '74', '—', '—', '—', '—', '—', '—']"
372,Yang Qianrui,SYNU 1,EFL,"['73', '74', '—', '—', '—', '—', '—', '—']"
373,Zhao Yinghui,SYNU 1,EFL,"['73', '74', '—', '—', '—', '—', '—', '—']"
374,Archie John Blas-Enrade,MMSU-CTE 1,EFL,"['75', '—', '—', '—', '—', '—', '—', '—']"
375,Speaker 1,swing 4,,"['—', '74', '—', '—', '—', '—', '—', '—']"
376,Michael Christophe Agustin,MMSU-CTE 1,,"['74', '—', '—', '—', '—', '—', '—', '—']"
377,Peng Lvyuan,XDSISU 1,EFL,"['73', '—', '—', '—', '—', '—', '—', '—']"
378,Cao Zhuoer,XDSISU 1,EFL,"['73', '—', '—', '—', '—', '—', '—', '—']"
379,Speaker 2,swing 4,,"['—', '—', '—', '—', '—', '—', '—', '—']"
380,Shan Yan,BJUT 1,EFL,"['—', '—', '—', '—', '—', '—', '—', '—']"
381,Sun YuYang,BJUT 1,EFL,"['—', '—', '—', '—', '—', '—', '—', '—']"
382,Arushi Gandhi,MIT 1,,"['—', '—', '—', '—', '—', '—', '—', '—']"
383,Aiswarya Anand,MIT 1,,"['—', '—', '—', '—', '—', '—', '—', '—']"
384,Alan John Samuel,SSE 1,,"['—', '—', '—', '—', '—', '—', '—', '—']"
385,Yuvraj Singh,SSE 1,,"['—', '—', '—', '—', '—', '—', '—', '—']"
